Latitude,Longitude,MedInc,cluster
37.56,-121.99,5.0,3
37.56,-121.99,4.3393,5
37.55,-121.96,4.1387,5
37.56,-121.97,4.8052,3
37.54,-121.97,4.6349,5
37.55,-121.97,3.168,5
37.54,-121.98,3.1326,5
37.55,-121.99,2.9074,5
37.56,-121.94,8.3996,3
37.55,-121.95,6.6478,3
37.54,-121.93,6.629,3
37.54,-121.94,6.2179,3
37.53,-121.94,5.761,3
37.54,-121.95,4.6641,5
37.54,-121.94,6.7599,3
37.54,-121.96,3.9909,5
37.53,-121.96,4.2955,5
37.53,-121.96,4.9615,3
37.53,-121.96,2.6198,5
37.54,-121.97,4.7135,5
37.53,-121.97,4.75,3
37.53,-121.97,5.4299,3
37.53,-121.98,4.6,5
37.53,-121.98,4.1947,5
37.54,-121.99,5.388,3
37.54,-121.99,3.9444,5
37.54,-121.99,5.3283,3
37.55,-121.99,4.8403,3
37.54,-122.0,5.1616,3
37.55,-122.01,4.9167,3
37.55,-122.0,4.1591,5
37.54,-122.01,5.0,3
37.54,-122.0,5.8325,3
37.53,-122.01,5.7057,3
37.53,-121.99,5.0423,3
37.52,-121.97,4.5317,5
37.51,-121.97,5.4359,3
37.52,-121.97,5.0824,3
37.52,-121.95,5.2308,3
37.51,-121.96,4.4107,5
37.52,-121.96,5.2396,3
37.53,-121.93,4.7478,3
37.53,-121.92,8.4045,3
37.49,-121.89,9.7194,3
37.49,-121.92,5.1643,3
37.48,-121.92,5.3813,3
37.47,-121.92,6.0878,3
37.47,-121.91,6.867999999999999,3
37.55,-122.03,6.992000000000001,3
37.55,-122.03,4.9118,3
37.55,-122.04,4.4357,5
37.54,-122.04,4.9464,3
37.54,-122.05,5.2882,3
37.55,-122.05,5.1321,3
37.53,-122.04,3.9667,5
37.5,-122.04,3.1696,5
37.54,-122.06,5.0838,3
37.54,-122.03,4.8214,3
37.54,-122.03,4.1406,5
37.53,-122.04,3.7364,5
37.54,-122.02,3.535,5
37.54,-122.03,5.0739,3
37.53,-122.03,3.256,5
37.53,-122.01,6.0667,3
37.53,-122.02,5.7072,3
37.51,-122.0,4.9867,3
37.72,-121.92,5.1437,3
37.72,-121.92,5.347,3
37.71,-121.91,5.7233,3
37.72,-121.93,4.4697,5
37.72,-121.93,4.9107,3
37.71,-121.93,4.2281,5
37.71,-121.94,5.0143,3
37.71,-121.96,7.2494,3
37.64,-121.92,5.1406,3
37.66,-121.93,8.3337,3
37.69,-121.92,7.316,3
37.66,-121.9,6.4994,3
37.68,-121.92,7.2211,3
37.7,-121.93,4.4087,5
37.69,-121.91,5.9345,3
37.68,-121.91,6.1770000000000005,3
37.68,-121.91,5.817,3
37.69,-121.91,6.3132,3
37.68,-121.89,6.3373,3
37.68,-121.88,7.332999999999999,3
37.68,-121.89,6.2918,3
37.67,-121.88,6.5214,3
37.67,-121.88,6.4524,3
37.67,-121.89,6.0604,3
37.67,-121.89,6.5285,3
37.67,-121.9,7.2639,3
37.67,-121.9,7.4353,3
37.66,-121.88,3.1127,5
37.66,-121.87,2.4896,5
37.66,-121.87,5.0677,3
37.66,-121.89,2.1187,5
37.64,-121.88,10.9506,3
37.57,-121.87,7.0691,3
37.67,-121.87,5.5,3
37.67,-121.87,4.9879,3
37.68,-121.85,6.8132,3
37.66,-121.85,5.6399,3
37.66,-121.86,4.1597,5
37.66,-121.87,5.7519,3
37.66,-121.84,5.6417,3
37.72,-121.85,10.3203,3
37.73,-121.82,4.3472,5
37.7,-121.86,6.6827,3
37.69,-121.89,3.62,5
37.65,-121.77,7.3588,3
37.61,-121.62,5.7239,3
37.77,-121.61,4.2083,5
37.7,-121.72,6.1023,3
37.71,-121.73,3.9864,5
37.71,-121.75,4.8624,3
37.74,-121.77,9.1531,3
37.7,-121.8,4.7361,5
37.69,-121.8,5.4324,3
37.69,-121.82,4.9375,3
37.69,-121.76,3.3841,5
37.68,-121.77,3.5532,5
37.69,-121.78,3.3618,5
37.69,-121.78,4.3533,5
37.69,-121.79,4.5357,5
37.7,-121.76,5.7068,3
37.69,-121.75,3.7212,5
37.68,-121.75,5.2443,3
37.68,-121.76,4.2361,5
37.68,-121.76,3.1856,5
37.68,-121.73,5.4496,3
37.68,-121.78,3.0222,5
37.68,-121.77,2.6667,5
37.68,-121.76,3.7301,5
37.68,-121.77,4.6806,5
37.67,-121.77,5.7907,3
37.67,-121.76,6.3705,3
37.67,-121.78,5.2649,3
37.67,-121.79,6.0797,3
37.67,-121.78,4.8571,3
37.66,-121.78,3.8523,5
37.66,-121.79,5.98,3
38.69,-119.78,2.45,5
38.72,-119.93,2.2417,5
38.52,-120.0,3.15,5
38.48,-120.56,3.4609,5
38.45,-120.59,3.0,5
38.46,-120.55,3.2031,5
38.45,-120.55,2.5208,5
38.43,-120.55,2.3549,5
38.55,-120.25,3.0125,5
38.54,-120.79,2.05,5
38.51,-120.8,3.125,5
38.5,-120.65,2.65,5
38.47,-120.76,3.5,5
38.45,-120.88,2.5476,5
38.43,-120.79,3.9107,5
38.44,-120.69,4.2917,5
38.5,-120.93,3.3393,5
38.42,-120.97,4.3029,5
38.37,-120.87,2.8125,5
38.34,-120.98,3.5508,5
38.32,-120.88,3.2589,5
38.26,-120.93,3.2937,5
38.42,-120.72,3.0465,5
38.38,-120.77,2.3125,5
38.38,-120.72,2.525,5
38.4,-120.66,3.175,5
38.42,-120.65,2.6078,5
38.39,-120.62,2.7399,5
38.36,-120.69,2.7236,5
38.34,-120.71,4.4531,5
38.31,-120.8,3.2135,5
39.76,-121.83,3.1142,1
39.76,-121.82,3.0068,1
39.78,-121.86,3.0905,1
39.77,-121.85,1.9362,1
39.76,-121.84,2.3155,1
39.76,-121.86,2.0094,1
39.76,-121.89,3.07,1
39.74,-121.88,1.6785,1
39.75,-121.87,3.6625,1
39.75,-121.86,3.5046,1
39.74,-121.87,3.9,1
39.75,-121.85,1.8095,1
39.74,-121.85,2.2833,1
39.74,-121.85,1.5633,1
39.73,-121.85,3.4191,1
39.73,-121.85,0.9393,1
39.74,-121.86,1.1019,1
39.75,-121.84,1.7284,1
39.74,-121.84,2.2621,1
39.74,-121.83,2.575,1
39.75,-121.8,4.3309,1
39.75,-121.82,3.0253,1
39.75,-121.82,3.2016,1
39.75,-121.8,3.1125,1
39.73,-121.79,3.0625,1
39.71,-121.78,2.125,1
39.73,-121.82,2.2925,1
39.73,-121.84,1.6797,1
39.73,-121.84,1.5481,1
39.73,-121.84,0.987,1
39.72,-121.84,0.9566,1
39.73,-121.84,1.3672,1
39.73,-121.83,2.0064,1
39.72,-121.85,1.6911,1
39.72,-121.83,1.6827,1
39.7,-121.81,1.5863,1
39.73,-121.82,1.7426,1
39.72,-121.82,1.5064,1
39.71,-121.81,2.0288,1
39.82,-121.87,4.5032,1
39.71,-121.89,3.7007,1
39.79,-121.97,3.5735,1
39.68,-121.84,3.5375,1
39.64,-121.8,2.8306,1
39.66,-121.77,4.712,1
39.59,-121.74,2.3833,1
39.59,-121.9,3.0625,1
39.88,-121.75,2.7143,1
39.82,-121.68,3.5189,1
40.06,-121.54,2.4028,1
39.97,-121.51,2.3036,1
39.86,-121.59,2.8657,1
39.83,-121.58,2.2419,1
39.8,-121.6,2.4537,1
39.79,-121.62,2.5374,1
39.82,-121.59,2.3507,1
39.83,-121.6,2.3079,1
39.82,-121.63,2.6147,1
39.79,-121.6,2.567,1
39.79,-121.59,1.625,1
39.78,-121.59,1.4048,1
39.78,-121.59,2.1838,1
39.77,-121.6,1.875,1
39.77,-121.61,2.963,1
39.78,-121.63,2.6823,1
39.8,-121.57,2.1912,1
39.78,-121.57,2.0458,1
39.77,-121.59,2.3068,1
39.79,-121.58,2.7863,1
39.76,-121.57,2.0882,1
39.76,-121.58,3.1061,1
39.76,-121.58,1.7875,1
39.75,-121.59,2.2,1
39.77,-121.6,2.3403,1
39.76,-121.6,1.8245,1
39.76,-121.61,2.5428,1
39.77,-121.62,1.8125,1
39.76,-121.65,3.0,1
39.76,-121.63,2.8182,1
39.76,-121.62,1.7788,1
39.75,-121.62,1.0625,1
39.75,-121.63,1.8616,1
39.74,-121.64,2.3711,1
39.71,-121.71,3.0660000000000003,1
39.66,-121.66,2.9625,1
39.69,-121.56,3.13,1
39.74,-121.57,2.4623,1
39.74,-121.59,2.3798,1
39.75,-121.6,1.9766,1
39.68,-121.6,2.3958,1
39.83,-121.5,1.6948,1
39.72,-121.41,2.3895,1
39.61,-121.39,2.8871,1
39.65,-121.24,2.3684,1
39.55,-121.19,1.4896,1
39.52,-121.36,2.3917,1
39.52,-121.56,1.7708,1
39.52,-121.56,1.7308,1
39.53,-121.56,1.5771,1
39.6,-121.54,2.1467,1
39.54,-121.46,2.9562,1
39.52,-121.49,3.9028,1
39.5,-121.44,3.0446,1
39.49,-121.47,3.2174,1
39.51,-121.47,2.6921,1
39.53,-121.53,4.5156,1
39.52,-121.53,2.4821,1
39.52,-121.53,2.9688,1
39.51,-121.54,2.502,1
39.51,-121.52,2.334,1
39.51,-121.55,2.0357,1
39.51,-121.55,0.8024,1
39.51,-121.55,1.1607,1
39.51,-121.56,1.3654,1
39.51,-121.56,1.6352,1
39.5,-121.57,1.5714,1
39.52,-121.58,1.9956,1
39.51,-121.58,1.6389,1
39.5,-121.58,2.1658,1
39.5,-121.62,1.6346,1
39.52,-121.61,1.8661,1
39.53,-121.65,1.4833,1
39.48,-121.57,0.8252,1
39.5,-121.55,1.0585,1
39.5,-121.54,1.3289,1
39.49,-121.53,1.5313,1
39.48,-121.54,1.8047,1
39.47,-121.54,2.4952,1
39.48,-121.55,2.2045,1
39.49,-121.49,2.9965,1
39.5,-121.52,3.2833,1
39.49,-121.52,2.6563,1
39.48,-121.52,2.0455,1
39.45,-121.55,1.3611,1
39.44,-121.53,2.6071,1
39.44,-121.55,1.7727,1
39.43,-121.52,2.3566,1
39.4,-121.46,2.425,1
39.39,-121.39,3.0208,1
39.33,-121.54,2.5313,1
39.39,-121.59,2.1776,1
39.37,-121.67,1.9943,1
39.35,-121.65,1.7552,1
39.34,-121.67,2.6607,1
39.32,-121.65,2.7891,1
39.36,-121.69,2.3224,1
39.37,-121.7,1.7885,1
39.36,-121.7,1.91,1
39.36,-121.7,2.0474,1
39.36,-121.69,1.8355,1
39.38,-121.74,2.3243,1
39.33,-121.8,2.5259,1
39.42,-121.71,2.2813,1
39.41,-121.71,2.1728,1
39.4,-121.75,2.4943,1
39.48,-121.79,3.3929,1
38.15,-120.46,2.3816,5
38.12,-120.55,2.5,5
38.09,-120.56,2.3654,5
38.07,-120.55,2.9063,5
38.07,-120.54,2.2875,5
37.97,-120.67,2.6528,5
38.09,-120.46,3.0,5
38.24,-120.79,2.9821,5
38.2,-120.9,2.0472,5
38.16,-120.88,4.0109,5
38.11,-120.91,3.636,5
38.12,-120.76,3.8488,5
38.28,-120.65,2.1382,5
38.24,-120.72,2.5473,5
38.19,-120.67,2.0417,5
38.2,-120.57,2.6417,5
38.25,-120.43,2.4583,5
38.39,-120.56,2.6667,5
38.41,-120.54,2.5667,5
38.42,-120.42,2.7344,5
38.33,-120.41,3.024,5
38.31,-120.55,1.625,5
38.35,-120.57,2.2604,5
38.21,-120.36,2.8208,5
38.23,-120.34,3.75,5
38.26,-120.33,4.4063,5
38.25,-120.34,2.9821,5
38.23,-120.37,2.6942,5
38.25,-120.37,2.5352,5
38.29,-120.27,3.3542,5
38.31,-120.27,3.075,5
38.42,-120.19,3.125,5
39.03,-121.91,2.7841,5
38.99,-122.0,2.9489,5
39.0,-122.13,2.2754,1
39.15,-121.99,2.7137,1
39.22,-122.04,3.2625,1
39.25,-122.08,3.017,1
39.1,-122.33,2.25,1
39.15,-122.2,3.125,1
39.13,-122.09,2.331,1
39.34,-122.05,2.875,1
39.31,-122.17,2.5625,1
39.3,-122.51,1.7463,1
39.21,-122.01,2.2679,1
39.21,-122.01,2.5556,1
39.21,-122.01,2.4559,1
39.3,-121.96,2.1845,1
38.03,-121.65,3.4402,5
38.03,-121.63,3.6694,5
38.04,-121.63,3.2619,5
38.0,-121.73,5.0016,3
38.0,-121.72,4.9618,3
37.98,-121.72,5.0468,3
37.98,-121.68,3.6411,5
37.98,-121.7,5.1041,3
37.99,-121.71,3.3558,5
37.99,-121.67,4.375,5
37.93,-121.68,1.6554,5
37.94,-121.7,2.8828,5
37.95,-121.69,3.8125,5
37.96,-121.7,3.2813,5
37.93,-121.66,4.7426,5
37.91,-121.7,4.8958,3
37.93,-121.7,2.2216,5
37.95,-121.74,5.7104,3
37.93,-121.7,4.6587,5
37.91,-121.6,5.1017,3
37.9,-121.6,6.9051,3
37.86,-121.61,3.691,5
37.85,-121.64,4.4583,5
38.01,-121.8,2.2532,5
38.01,-121.81,2.2361,5
38.01,-121.81,2.2639,5
38.02,-121.82,2.2361,5
38.01,-121.82,2.1719,5
38.01,-121.82,1.5988,5
38.01,-121.82,3.4722,5
38.02,-121.84,0.536,5
38.01,-121.78,4.4491,5
38.01,-121.79,3.1728,5
38.0,-121.79,3.6118,5
38.01,-121.8,2.7234,5
38.01,-121.8,3.5179,5
38.0,-121.78,5.3245,3
38.01,-121.77,3.9861,5
37.99,-121.81,4.8194,5
37.99,-121.81,5.1435,3
37.98,-121.82,5.0164,3
38.01,-121.82,2.6364,5
38.0,-121.82,2.8466,5
38.0,-121.81,2.905,5
38.0,-121.82,4.4583,5
38.0,-121.85,4.2647,5
38.0,-121.85,2.0411,5
38.0,-121.83,2.5495,5
38.0,-121.83,4.8359,5
37.99,-121.83,4.9167,3
37.99,-121.83,4.4853,5
37.99,-121.83,4.7566,5
38.0,-121.83,1.7161,5
37.99,-121.84,3.3625,5
37.99,-121.84,4.6029,5
37.99,-121.83,5.6779,3
38.0,-121.79,2.5893,5
37.99,-121.79,5.6506,3
37.99,-121.79,5.7321,3
38.0,-121.8,3.5368,5
37.99,-121.8,5.5,3
37.99,-121.77,5.4409,3
38.03,-121.88,4.1111,5
38.04,-121.9,1.2024,5
38.04,-121.86,1.3958,5
38.02,-121.87,2.7083,5
38.03,-121.88,2.0,5
38.03,-121.9,2.0034,5
38.02,-121.88,2.5737,5
38.02,-121.89,3.3371,5
38.02,-121.9,3.6154,5
38.02,-121.87,3.1389,5
38.0,-121.88,4.1947,5
38.01,-121.88,2.7374,5
38.01,-121.89,4.2227,5
38.0,-121.88,5.3098,3
38.0,-121.86,3.5857,5
38.0,-121.86,5.25,3
37.99,-121.89,4.1016,5
37.99,-121.88,5.5676,3
38.0,-121.87,4.8542,3
37.99,-121.87,4.9783,3
38.01,-121.89,3.0042,5
38.02,-121.9,2.1417,5
38.01,-121.9,4.6628,5
38.02,-121.92,5.102,3
38.01,-121.89,4.0972,5
38.01,-121.9,3.5129,5
38.0,-121.9,4.1094,5
38.0,-121.9,6.0497,3
38.01,-121.92,6.1237,3
38.01,-121.93,5.3363,3
38.02,-121.93,5.1337,3
38.03,-121.95,4.0767,5
38.03,-121.94,1.4871,5
38.02,-121.96,3.016,5
38.02,-121.95,2.1013,5
38.02,-121.94,2.7907,5
38.03,-121.92,3.5436,5
38.02,-121.92,4.2067,5
38.02,-121.91,3.4817,5
38.04,-121.97,2.5833,5
38.03,-121.97,3.7043,5
38.05,-121.98,3.3661,5
38.02,-122.02,4.8693,3
38.03,-122.0,6.0424,3
38.02,-122.14,2.0523,5
38.03,-122.14,2.5795,5
38.02,-122.13,2.9583,5
38.01,-122.13,1.8523,5
38.01,-122.14,4.5,5
38.01,-122.13,2.1974,5
38.0,-122.13,2.5481,5
38.02,-122.16,5.1265,3
38.01,-122.11,3.1711,5
38.01,-122.11,3.3831,5
38.0,-122.12,4.2042,5
38.01,-122.12,3.9519,5
38.01,-122.12,3.609,5
38.01,-122.12,4.1189,5
38.02,-122.09,3.8824,5
38.02,-122.1,3.6523,5
38.0,-122.07,3.625,5
38.0,-122.09,5.2015,3
38.0,-122.11,5.76,3
37.99,-122.08,5.0509,3
37.99,-122.09,5.4496,3
37.99,-122.11,5.1297,3
37.99,-122.11,4.3875,5
37.97,-122.08,6.6579,3
37.97,-122.09,6.9961,3
37.98,-122.11,6.135,3
37.98,-122.09,5.6875,3
37.99,-122.12,4.675,5
37.97,-122.1,5.6931,3
37.96,-122.1,4.3571,5
37.96,-122.1,6.3699,3
37.99,-122.07,4.5401,5
37.98,-122.07,4.0154,5
37.97,-122.07,3.7262,5
37.96,-122.07,5.0172,3
37.96,-122.06,4.2917,5
37.96,-122.08,6.0859,3
37.95,-122.06,4.7386,5
37.95,-122.07,4.5893,5
37.95,-122.08,5.0672,3
37.95,-122.08,4.8702,3
37.96,-122.07,5.0445,3
37.96,-122.06,3.9816,5
37.95,-122.05,4.175,5
37.94,-122.05,2.5459,5
37.94,-122.06,2.5268,5
37.94,-122.07,3.5057,5
37.94,-122.07,2.892,5
37.93,-122.08,5.0761,3
37.94,-122.08,4.725,5
37.94,-122.07,4.475,5
37.95,-122.09,6.0265,3
37.94,-122.09,6.1922,3
38.0,-122.04,3.2484,5
37.99,-122.04,3.2,5
37.99,-122.04,4.125,5
37.97,-122.05,6.1359,3
37.99,-122.06,2.8043,5
37.99,-122.06,1.8229,5
38.0,-122.05,3.7333,5
38.0,-122.05,2.3462,5
37.98,-122.03,1.3894,5
37.97,-122.04,2.3152,5
38.0,-122.03,5.7295,3
38.01,-122.03,4.5707,5
37.99,-122.04,3.8897,5
37.98,-122.03,3.6042,5
38.0,-122.02,4.6375,5
37.99,-122.03,4.9022,3
37.99,-122.02,4.45,5
37.99,-122.03,4.59,5
37.98,-122.03,3.4531,5
37.98,-122.01,3.5179,5
37.98,-122.01,4.317,5
37.98,-122.0,5.1118,3
37.97,-122.0,5.1021,3
37.97,-122.01,3.6449,5
37.98,-122.02,2.8456,5
37.98,-122.02,3.4187,5
37.99,-122.0,5.4607,3
37.98,-122.0,5.0915,3
37.98,-121.99,4.4536,5
37.97,-121.99,6.2135,3
37.98,-122.0,4.9219,3
37.98,-122.0,4.525,5
37.98,-122.01,4.0507,5
37.99,-122.01,3.7841,5
37.96,-121.95,6.1436,3
37.97,-121.97,6.1168,3
37.97,-121.97,5.0092,3
37.96,-121.97,4.7891,5
37.96,-121.96,5.2145,3
37.95,-121.96,3.6133,5
37.96,-121.98,3.65,5
37.97,-121.97,5.7512,3
37.97,-121.98,5.9617,3
37.97,-121.98,5.2442,3
37.97,-121.99,5.1333,3
37.97,-121.99,4.6071,5
37.96,-122.0,3.7,5
37.96,-122.0,4.5833,5
37.95,-121.96,3.0859,5
37.95,-121.97,5.431,3
37.96,-121.98,3.1573,5
37.96,-121.99,7.6166,3
37.96,-121.99,5.5872,3
37.95,-121.98,6.7371,3
37.95,-121.98,6.7821,3
37.97,-122.01,5.3794,3
37.97,-122.02,4.0,5
37.97,-122.03,3.25,5
37.97,-122.04,2.9861,5
37.97,-122.03,2.9915,5
37.96,-122.04,2.9097,5
37.97,-122.04,2.5841,5
37.97,-122.04,3.1968,5
37.96,-122.04,2.2411,5
37.96,-122.05,3.8456,5
37.96,-122.04,3.6964,5
37.96,-122.04,1.837,5
37.95,-122.05,3.1838,5
37.95,-122.05,5.4482,3
37.95,-122.01,6.0901,3
37.96,-122.02,6.6727,3
37.96,-122.03,2.1083,5
37.95,-122.03,3.1719,5
37.95,-122.02,2.4519,5
37.95,-122.03,4.9485,3
37.95,-122.02,5.6642,3
37.94,-122.02,4.2569,5
37.94,-122.01,6.7061,3
37.94,-122.02,4.125,5
37.94,-122.01,6.0704,3
37.94,-122.01,6.3809,3
37.95,-122.0,6.8145,3
37.93,-122.01,7.5898,3
37.95,-122.04,3.1406,5
37.94,-122.04,5.6292,3
37.94,-122.05,4.6602,5
37.95,-122.04,4.7188,5
37.95,-122.05,2.85,5
37.94,-122.03,5.5777,3
37.93,-122.03,6.0918,3
37.93,-122.05,4.0473,5
37.93,-122.05,4.45,5
37.92,-122.05,4.7094,5
37.92,-122.02,7.4713,3
37.92,-122.03,6.5847,3
37.91,-122.01,7.6877,3
37.91,-122.03,5.0362,3
37.91,-122.06,4.1612,5
37.9,-122.06,2.6998,5
37.89,-122.06,3.1002,5
37.93,-122.07,5.0255,3
37.93,-122.07,3.7433,5
37.92,-122.07,4.4312,5
37.92,-122.08,4.4561,5
37.92,-122.08,6.195,3
37.91,-122.07,5.0391,3
37.91,-122.07,3.6833,5
37.9,-122.08,5.0499,3
37.91,-122.09,7.0895,3
37.89,-122.07,4.3864,5
37.89,-122.08,6.2924,3
37.9,-122.08,5.1097,3
37.89,-122.07,5.5636,3
37.89,-122.07,5.6558,3
37.88,-122.06,6.5378,3
37.87,-122.05,6.7192,3
37.9,-122.05,2.9526,5
37.9,-122.05,4.6528,5
37.89,-122.05,4.2625,5
37.89,-122.04,7.5349,3
37.9,-122.05,4.8088,3
37.9,-122.04,5.6986,3
37.89,-122.02,7.5,3
37.88,-122.04,4.6424,5
37.86,-122.03,6.112,3
37.85,-122.04,9.5862,3
37.73,-121.94,6.2726,3
37.73,-121.94,6.1265,3
37.73,-121.93,6.2048,3
37.73,-121.93,3.375,5
37.74,-121.95,6.3325,3
37.74,-121.95,6.2631,3
37.75,-121.94,6.2781,3
37.73,-121.92,2.4821,5
37.74,-121.93,6.8806,3
37.75,-121.94,6.6204,3
37.79,-121.97,6.6131,3
37.8,-121.98,7.6473,3
37.8,-121.98,8.155,3
37.81,-121.98,5.5921,3
37.81,-121.96,8.3188,3
37.8,-121.97,7.9168,3
37.8,-121.94,7.8287,3
37.79,-121.97,6.7857,3
37.78,-121.95,6.3942,3
37.76,-121.96,9.7037,3
37.76,-121.94,4.6932,5
37.76,-121.93,10.3345,3
37.74,-121.92,12.5915,3
37.78,-121.93,3.1591,5
37.74,-121.96,15.0001,3
37.76,-121.97,6.7027,3
37.77,-121.97,7.2216,3
37.74,-121.98,7.9393,3
37.84,-122.02,7.7072,3
37.83,-122.01,6.5617,3
37.82,-122.0,4.6042,5
37.82,-121.99,3.375,5
37.83,-122.03,9.8708,3
37.77,-121.99,5.1755,3
37.81,-121.99,4.9018,3
37.8,-122.02,7.6518,3
37.87,-122.03,8.2673,3
37.88,-122.02,7.3732,3
37.87,-122.02,8.4352,3
37.86,-122.03,7.2655,3
37.86,-122.0,10.7372,3
37.87,-121.97,13.4883,3
37.84,-121.96,7.5139,3
37.84,-122.0,9.5271,3
37.85,-121.96,12.2478,3
37.83,-121.99,8.0839,3
37.82,-121.98,8.003,3
37.81,-121.95,9.0776,3
37.93,-122.1,8.039,3
37.94,-122.12,10.4549,3
37.9,-122.1,6.5095,3
37.9,-122.14,10.3224,3
37.91,-122.12,8.3678,3
37.89,-122.09,6.8686,3
37.89,-122.1,5.2079,3
37.89,-122.11,4.3235,5
37.88,-122.11,6.4666,3
37.88,-122.12,8.0448,3
37.89,-122.12,4.125,5
37.89,-122.13,2.7411,5
37.87,-122.13,10.3713,3
37.88,-122.14,6.2275,3
37.88,-122.07,3.5536,5
37.88,-122.08,2.3971,5
37.88,-122.08,2.9330000000000003,5
37.87,-122.08,2.9167,5
37.85,-122.06,3.6437,5
37.86,-122.07,3.12,5
37.86,-122.06,4.4551,5
37.86,-122.07,3.5893,5
37.87,-122.08,2.4896,5
37.88,-122.1,7.2315,3
37.86,-122.09,7.6202,3
37.87,-122.11,6.5814,3
37.85,-122.12,8.0074,3
37.84,-122.08,11.7064,3
37.81,-122.12,7.6717,3
37.82,-122.12,6.6657,3
37.83,-122.11,7.202999999999999,3
37.82,-122.08,11.3421,3
37.86,-122.14,4.5744,5
37.85,-122.14,7.3267,3
37.84,-122.14,5.6349,3
37.83,-122.16,7.52,3
37.86,-122.16,8.1586,3
37.88,-122.18,4.9,3
37.86,-122.18,8.9571,3
37.89,-122.16,8.7589,3
37.88,-122.17,7.6917,3
37.88,-122.17,7.6107,3
37.87,-122.17,6.917000000000001,3
37.88,-122.22,2.4444,5
37.89,-122.2,7.3195,3
37.88,-122.2,7.7736,3
37.91,-122.18,10.9405,3
37.9,-122.2,10.3416,3
37.9,-122.18,9.0064,3
37.89,-122.18,8.1489,3
37.98,-121.84,5.2699,3
37.97,-121.81,6.4753,3
37.97,-121.78,5.5601,3
37.95,-121.83,2.875,5
37.83,-121.94,10.5815,3
37.82,-121.89,13.2949,3
37.81,-121.91,13.1499,3
37.81,-121.82,8.3209,3
37.99,-121.96,2.9591,5
37.94,-121.96,5.1582,3
37.95,-121.96,4.1483,5
37.94,-121.95,6.8642,3
37.93,-121.97,6.6134,3
37.92,-122.01,8.3956,3
37.92,-122.01,8.1163,3
37.92,-121.99,9.0243,3
37.89,-121.93,7.3445,3
37.96,-121.92,5.2798,3
37.95,-121.94,7.1978,3
37.93,-121.91,8.7059,3
37.94,-121.94,6.2296,3
37.93,-121.94,7.5695,3
37.93,-121.93,6.299,3
37.93,-121.93,6.6049,3
37.94,-121.95,5.9346,3
38.02,-122.25,5.7001,3
38.03,-122.25,5.6293,3
38.02,-122.21,6.0224,3
37.96,-122.2,6.7741,3
38.06,-122.23,3.125,5
38.05,-122.23,2.5517,5
38.06,-122.21,3.6154,5
38.04,-122.2,5.6022,3
38.03,-122.26,4.4474,5
38.04,-122.27,2.3103,5
38.03,-122.26,3.9345,5
38.04,-122.26,2.694,5
38.05,-122.25,1.6767,5
38.06,-122.32,5.0969,3
38.0,-122.28,3.4471,5
38.0,-122.29,4.025,5
38.03,-122.36,4.3173,5
38.0,-122.3,4.4394,5
38.0,-122.31,4.621,5
38.01,-122.31,3.2759,5
37.99,-122.28,4.375,5
37.98,-122.26,5.1178,3
37.99,-122.27,5.8899,3
37.98,-122.27,6.0289,3
38.02,-122.26,5.0473,3
38.01,-122.24,5.7862,3
38.01,-122.24,6.0102,3
38.0,-122.25,6.5006,3
38.0,-122.26,4.2269,5
38.0,-122.26,5.2375,3
38.0,-122.27,5.8418,3
38.0,-122.27,6.1576,3
38.0,-122.26,6.2073,3
37.98,-122.29,5.1046,3
37.96,-122.28,5.5,3
37.97,-122.27,6.0666,3
37.97,-122.3,3.6393,5
37.97,-122.3,3.5353,5
37.97,-122.29,4.4911,5
37.97,-122.3,3.375,5
37.94,-122.29,4.4387,5
37.95,-122.32,4.45,5
37.94,-122.31,3.8343,5
37.94,-122.31,4.3958,5
37.95,-122.32,4.35,5
37.99,-122.31,4.2348,5
37.98,-122.3,3.6518,5
37.97,-122.32,3.9722,5
38.01,-122.32,4.6944,5
38.0,-122.33,2.9781,5
38.0,-122.31,4.3333,5
37.99,-122.32,4.2852,5
38.0,-122.32,4.0437,5
37.99,-122.34,2.6167,5
37.98,-122.33,6.0115,3
37.99,-122.33,3.911,5
38.0,-122.39,4.125,5
37.96,-122.36,0.716,5
37.96,-122.36,1.5347,5
37.95,-122.36,1.8333,5
37.95,-122.37,1.6023,5
37.95,-122.37,0.9797,5
37.96,-122.37,0.7403,5
37.98,-122.41,1.4583,5
37.98,-122.34,3.9773,5
37.98,-122.35,3.7562,5
37.97,-122.34,6.0426,3
37.96,-122.35,2.0353,5
37.97,-122.35,2.5863,5
37.97,-122.35,3.2188,5
37.97,-122.32,4.6937,5
37.97,-122.32,4.5,5
37.97,-122.33,3.3125,5
37.98,-122.33,4.4135,5
37.97,-122.33,3.5463,5
37.97,-122.34,2.3382,5
37.96,-122.33,3.9118,5
37.96,-122.35,2.5164,5
37.96,-122.35,1.875,5
37.96,-122.35,2.0724,5
37.95,-122.35,2.6328,5
37.96,-122.35,2.5461,5
37.96,-122.36,1.8664,5
37.96,-122.32,3.375,5
37.96,-122.32,4.0417,5
37.95,-122.32,2.5769,5
37.95,-122.33,2.1915,5
37.96,-122.34,2.1991,5
37.96,-122.34,2.5382,5
37.94,-122.32,3.7277,5
37.94,-122.32,5.5196,3
37.93,-122.32,3.9464,5
37.95,-122.33,3.7708,5
37.94,-122.33,2.8833,5
